player_id,player_name,year,first_serve_pct,first_serve_win_pct,second_serve_win_pct,ace_rate,df_rate,bp_save_pct,service_pts_won_pct,return_pts_won_pct,dominance_ratio,wins,total_matches,aces,dfs,rank,rank_points,height,hand,ioc,win_pct
101404,Thomas Muster,2010,0.6060606060606061,0.625,0.6153846153846154,0.07575757575757576,0.030303030303030304,0.6666666666666666,0.6212121212121212,0.21818181818181817,2.8472222222222223,0,1,5.0,2.0,974.0,7.0,180.0,L,AUT,0.0
101404,Thomas Muster,2011,0.6052631578947368,0.5586206896551724,0.2899159663865546,0.05263157894736842,0.05263157894736842,0.35256410256410253,0.45614035087719296,0.35935143288084465,1.2656714886631786,0,2,6.0,6.0,1008.0,7.0,180.0,L,AUT,0.0
101736,Andre Agassi,2005,0.5910545187006798,0.7576174849554708,0.5623858153901946,0.08201999917467784,0.032009280192725406,0.6946281257342638,0.6753238438393158,0.40981221391481076,1.7072346298107342,38,49,303.0,127.0,5.0,2275.0,180.0,R,USA,0.7755102040816326
101736,Andre Agassi,2006,0.5866042526170302,0.7228061350387852,0.5520471255231237,0.10130089386063662,0.034240639677071125,0.6199367241754785,0.6496577197201474,0.3731378738158328,1.8177345110110983,10,18,162.0,55.0,9.0,2025.0,180.0,R,USA,0.5555555555555556
101868,Dick Norman,2005,0.6036505432529645,0.7088798492026376,0.45564747875872996,0.14193090302295588,0.07649574989779452,0.5082808605535878,0.6051263081270594,0.3152270876444549,2.0739507819348266,2,11,126.0,55.0,101.0,407.0,203.0,L,BEL,0.18181818181818182
101868,Dick Norman,2006,0.6261276502762353,0.6927610377747709,0.44402038505747626,0.11463061767793394,0.06759244723793599,0.6849864651477554,0.6016862405397062,0.33262730103210547,1.8556058658362915,3,12,132.0,81.0,90.0,442.0,203.0,L,BEL,0.25
101868,Dick Norman,2007,0.6569496764222931,0.8122370690561831,0.5481060606060606,0.12902974983096688,0.07087583309185744,0.75,0.7237510866415532,0.2952322270946541,2.584911438713416,3,4,42.0,24.0,140.0,303.0,203.0,L,BEL,0.75
101868,Dick Norman,2009,0.48238636363636367,0.8388278388278387,0.6595970307529162,0.2375,0.1380681818181818,0.6666666666666666,0.7465909090909091,0.3473942208462332,2.1583992094861664,1,2,29.0,18.0,263.0,246.0,203.0,L,BEL,0.5
101885,Wayne Arthurs,2005,0.5533524380366646,0.8210940490146504,0.5540721481321689,0.18842543132726378,0.06429656092164342,0.6516210187778816,0.7017576277053317,0.3000640454982543,2.5066699162274255,17,35,531.0,179.0,63.0,583.0,190.0,L,AUS,0.4857142857142857
101885,Wayne Arthurs,2006,0.5688113081374019,0.8097675996964993,0.5390129207398738,0.21925208260508391,0.05445735755296379,0.6106012506012506,0.6937603401382043,0.28777673653309455,2.6033362489374556,6,16,308.0,76.0,91.0,431.0,190.0,L,AUS,0.375
101885,Wayne Arthurs,2007,0.6119723246834488,0.7905120002546473,0.5160421832514855,0.17641848760039402,0.059269570094264326,0.6588888888888889,0.6831492266873747,0.3264584468892806,2.1297961440305944,4,5,110.0,33.0,163.0,258.0,190.0,L,AUS,0.8
101962,Younes El Aynaoui,2005,0.6183587289740283,0.6065711148316882,0.40096503749255175,0.03207575431443027,0.05456810205463991,0.4892718392718392,0.5288784066555685,0.31679224748767293,1.6919100926847603,1,11,26.0,38.0,325.0,99.0,193.0,R,MAR,0.09090909090909091
101962,Younes El Aynaoui,2006,0.5635269846223193,0.7834637887413031,0.5356467148262813,0.10091711308749847,0.032007073386383735,0.5777777777777778,0.6703611241136596,0.395980595980596,1.6925849574260663,2,3,17.0,6.0,211.0,178.0,193.0,R,MAR,0.6666666666666666
101962,Younes El Aynaoui,2007,0.678868492428684,0.6952575799254233,0.44480676328502416,0.059420988268457486,0.018249773482331623,0.5340909090909091,0.6200088386305896,0.30947513326289955,2.0157325995937487,1,4,20.0,7.0,134.0,336.0,193.0,R,MAR,0.25
101962,Younes El Aynaoui,2008,0.6400733680649812,0.7794589108556017,0.48639208173690934,0.12256703892399518,0.0294521101186019,0.6431818181818182,0.6741303143459335,0.36671611565683543,1.9067002767425765,5,6,57.0,16.0,189.0,214.0,193.0,R,MAR,0.8333333333333334
101962,Younes El Aynaoui,2010,0.5933292533659731,0.7839130434782609,0.40555555555555556,0.10526315789473684,0.04957160342717258,0.5833333333333333,0.6292839657282742,0.30765306122448977,2.0418846759116036,1,2,16.0,6.0,,,193.0,R,MAR,0.5
102035,Jonas Bjorkman,2005,0.5426868114528703,0.7138965286766435,0.5121913397414912,0.06683462950901939,0.05213146617672423,0.5509015626662686,0.6226062254716711,0.3984404975173217,1.631519209152684,19,40,175.0,148.0,64.0,588.0,183.0,R,SWE,0.475
102035,Jonas Bjorkman,2006,0.5989020078595941,0.7024485133970424,0.47872002312354917,0.0518502660510992,0.04363203346629757,0.47924889924889924,0.6113600015985261,0.3675123293047963,1.8242169486296884,13,31,130.0,106.0,29.0,1013.0,183.0,R,SWE,0.41935483870967744
102035,Jonas Bjorkman,2007,0.6130325374831544,0.6835883487923834,0.47939501564598247,0.047255685395492304,0.035224757531838444,0.6574754819115721,0.6037515593858922,0.3877812473315404,1.6457694794468594,17,37,165.0,116.0,30.0,955.0,183.0,R,SWE,0.4594594594594595
102035,Jonas Bjorkman,2008,0.5792350842262821,0.7017177747920333,0.45753165095129483,0.05346676581463798,0.04289963446018798,0.48816230066230065,0.6033590527505197,0.33881343063581676,1.8495994143069876,7,20,77.0,55.0,57.0,595.0,183.0,R,SWE,0.35
102093,Martin Damm,2024,0.6596191716673645,0.7587755102040816,0.5495959595959596,0.21667106004455403,0.032425713148604714,0.4444444444444444,0.6858605593545352,0.33514282652213684,2.0679356062890197,2,3,42.0,6.0,204.0,296.0,203.0,L,USA,0.6666666666666666
102106,Davide Sanguinetti,2005,0.5719989684989545,0.70813499754605,0.4983378952982454,0.0663608567332231,0.0214942767236483,0.5592821621402184,0.6194012371701308,0.3707396963391937,1.7380657197124467,25,50,268.0,82.0,42.0,789.0,188.0,R,ITA,0.5
102106,Davide Sanguinetti,2006,0.5744939961458615,0.679444108817979,0.4826409988891667,0.05446027811267176,0.029101339981124512,0.5398022502189169,0.596171690277684,0.35108397956331117,1.7706430452122917,11,36,169.0,82.0,42.0,809.0,188.0,R,ITA,0.3055555555555556
102106,Davide Sanguinetti,2007,0.5942099292066663,0.6705535334944313,0.443723418491323,0.06711292557383768,0.02880494094076972,0.5795975392129239,0.5802417836597462,0.35056554405638507,1.7978775902575033,5,13,69.0,29.0,105.0,424.0,188.0,R,ITA,0.38461538461538464
102110,Daniel Nestor,2006,0.475,0.7105263157894737,0.47619047619047616,0.1,0.0625,0.5714285714285714,0.5875,0.2545454545454545,2.3080357142857144,0,1,8.0,5.0,,,190.0,L,CAN,0.0
102143,Nicolas Thomann,2005,0.5892726608187134,0.7403619197482297,0.5572463768115942,0.10791301169590643,0.030884502923976608,0.3852813852813853,0.6457419590643275,0.36599033816425125,1.7791478897564421,1,3,21.0,6.0,285.0,122.0,183.0,R,FRA,0.3333333333333333
102143,Nicolas Thomann,2006,0.5183333333333333,0.607940446650124,0.5122126436781609,0.041666666666666664,0.02,0.5277777777777778,0.5616666666666668,0.333701793171211,1.69,0,2,5.0,2.0,206.0,185.0,183.0,R,FRA,0.0
102148,Fabrice Santoro,2005,0.5850810757344123,0.6473534171287937,0.5162798075139776,0.0431184192898374,0.01798461458057038,0.5958235537182905,0.5938371459810148,0.40229493395518373,1.52349223641613,18,37,126.0,51.0,48.0,797.0,178.0,R,FRA,0.4864864864864865
102148,Fabrice Santoro,2006,0.5841917954662929,0.680273369328046,0.489236916854066,0.05041145300528559,0.031105446866333934,0.5617036253220464,0.6004540262267473,0.3824781804912328,1.6507578483692527,19,42,179.0,108.0,36.0,855.0,178.0,R,FRA,0.4523809523809524
102148,Fabrice Santoro,2007,0.5579871725545805,0.7210309301763872,0.5355752011047716,0.06379929718922767,0.021151130414805354,0.5706830206830207,0.6372710813327388,0.3788297007787065,1.7456158778822517,23,42,214.0,65.0,37.0,824.0,178.0,R,FRA,0.5476190476190477
102148,Fabrice Santoro,2008,0.5745169346342724,0.6948668156661392,0.5351274829172947,0.05613862040664495,0.0186291963957135,0.5782305236850691,0.6266681960628734,0.3715422882550448,1.8074394611533433,18,35,123.0,46.0,36.0,852.0,178.0,R,FRA,0.5142857142857142
102148,Fabrice Santoro,2009,0.5655458434070658,0.6925748515010218,0.4953832771484596,0.05752382941596429,0.02253192571899593,0.5649713354241218,0.6090735331179359,0.3605843372371522,1.860428975870701,15,35,169.0,66.0,34.0,1418.0,178.0,R,FRA,0.42857142857142855
102148,Fabrice Santoro,2010,0.6018518518518519,0.6615384615384615,0.4883720930232558,0.0,0.009259259259259259,0.7058823529411765,0.5925925925925926,0.30434782608695654,1.9470899470899468,0,1,0.0,1.0,67.0,645.0,178.0,R,FRA,0.0
102179,Antony Dupuis,2005,0.5647548235229849,0.7041013763265231,0.5077630681241477,0.08191630032252431,0.03707387301919222,0.6215195915195915,0.6167738007829479,0.3474391150947912,1.8587106853244317,7,21,133.0,58.0,76.0,503.0,185.0,R,FRA,0.3333333333333333
102179,Antony Dupuis,2006,0.6010403411467795,0.70850500074638,0.5602216748768473,0.0945211275107102,0.014375876577840114,0.6319444444444444,0.6589316317002386,0.30056706593675453,2.3373234682262516,2,4,30.0,5.0,159.0,255.0,185.0,R,FRA,0.5
102179,Antony Dupuis,2007,0.6900630392748485,0.7427917237845447,0.6294647074058839,0.11710323586748621,0.014453748006379585,0.5866666666666667,0.7001026339187545,0.33760299441413993,2.135000167350932,4,6,49.0,6.0,221.0,177.0,185.0,R,FRA,0.6666666666666666
102202,Kenneth Carlsen,2005,0.6033460156187016,0.7144122388769426,0.47562823045701286,0.07614783466387434,0.03499520758297001,0.6307293583609374,0.6167287729972217,0.3173437018197739,2.003727101911918,16,41,250.0,112.0,50.0,730.0,190.0,L,DEN,0.3902439024390244
102202,Kenneth Carlsen,2006,0.6143223451848148,0.7258870568288848,0.5020658621294789,0.09625954894094843,0.028441246325963326,0.5882283425386873,0.6395946269642672,0.3439173284919626,1.987636105081043,14,32,227.0,66.0,61.0,590.0,190.0,L,DEN,0.4375
102202,Kenneth Carlsen,2007,0.7627118644067796,0.8,0.5,0.22033898305084745,0.01694915254237288,0.0,0.7288135593220338,0.21212121212121213,3.435835351089588,0,1,13.0,1.0,304.0,117.0,190.0,L,DEN,0.0
102227,Sargis Sargsian,2005,0.5992864351370042,0.5886909593558315,0.36261962615287147,0.03567390633069087,0.0773134638104719,0.5077054258872441,0.4953034584667045,0.30640059504498873,1.6621275620672904,3,11,36.0,52.0,75.0,525.0,180.0,R,ARM,0.2727272727272727
102227,Sargis Sargsian,2006,0.6000761035007611,0.5634249471458774,0.3952380952380953,0.00684931506849315,0.1035007610350076,0.5773809523809523,0.4945459157787925,0.2885122410546139,1.7143197403068475,0,2,1.0,13.0,391.0,74.0,180.0,R,ARM,0.0
102231,Alex Calatrava,2005,0.651900035920038,0.6854206287958283,0.42561714794880584,0.06904072543311049,0.027873881071404844,0.5284146409146409,0.5959260354546131,0.3348526695534574,1.8496491704973508,4,21,106.0,44.0,77.0,489.0,190.0,R,ESP,0.19047619047619047
102231,Alex Calatrava,2006,0.6177952521915515,0.7208355324888576,0.5308263646922183,0.08594254689313655,0.014450013564839933,0.6898989898989899,0.6557839707663391,0.3682894919508443,1.8244177030366544,2,5,38.0,7.0,184.0,214.0,190.0,R,ESP,0.4
102233,Leander Paes,2005,0.6,0.6666666666666666,0.4166666666666667,0.03333333333333333,0.0,0.42857142857142855,0.5666666666666667,0.27586206896551724,2.0541666666666667,0,1,2.0,0.0,,,178.0,R,IND,0.0
102257,Greg Rusedski,2005,0.57479409813253,0.7719386704712038,0.533709325721985,0.12026029529443007,0.0710402903259693,0.6993875086266391,0.6699456201655586,0.31608240328366843,2.3088648096153235,27,48,459.0,280.0,29.0,1063.0,193.0,L,GBR,0.5625
102257,Greg Rusedski,2006,0.6076741653307959,0.6684507590615627,0.4754444121721203,0.08581023028175681,0.061272362341293005,0.5307359307359307,0.5928964752164223,0.31111416508961665,2.10220145354427,6,21,131.0,94.0,37.0,845.0,193.0,L,GBR,0.2857142857142857
102269,Jeff Salzenstein,2005,0.5937104676406736,0.7128913492600105,0.4561996896288697,0.10349454321422284,0.06277797336149739,0.5055128205128205,0.6103852021357742,0.35026374948872174,1.7535494281927004,1,5,40.0,23.0,146.0,316.0,185.0,L,USA,0.2
102269,Jeff Salzenstein,2006,0.5909732301241735,0.7929208472686734,0.4786184210526316,0.13626834381551362,0.07186340912756008,0.562962962962963,0.6654672633446218,0.31316461316461314,2.203823154820341,1,3,29.0,19.0,437.0,61.0,185.0,L,USA,0.3333333333333333
102271,Hicham Arazi,2005,0.559449866903283,0.5895238095238096,0.42592592592592593,0.03194321206743567,0.02040816326530612,0.5064935064935066,0.5143448683821354,0.2559954320517701,2.018251503499951,0,2,4.0,2.0,124.0,356.0,175.0,L,MAR,0.0
102282,Tetsuya Chaen,2006,0.65,0.5384615384615384,0.7619047619047619,0.03333333333333333,0.03333333333333333,0.5,0.6166666666666667,0.1836734693877551,3.357407407407407,0,1,2.0,2.0,625.0,33.0,,R,JPN,0.0
102287,Albert Portas,2005,0.561877734052245,0.6853313656982543,0.4938035170372127,0.08319352592445368,0.055975823369805035,0.6015567765567765,0.5937636561501449,0.4104369477619746,1.5417562292718519,2,8,42.0,32.0,123.0,348.0,188.0,R,ESP,0.25
102287,Albert Portas,2006,0.5244853608944883,0.7078906148423426,0.437446347445817,0.06457394758965797,0.04558477019132329,0.5812912087912088,0.5791820733584496,0.34954694555069304,1.7385098993029977,8,20,99.0,66.0,85.0,481.0,188.0,R,ESP,0.4
102287,Albert Portas,2007,0.5313986689543344,0.6510141093474426,0.44620582120582125,0.07669256358024294,0.03216015388207372,0.2916666666666667,0.5685475665683484,0.36219823061928325,1.7198901790935437,1,3,12.0,6.0,131.0,348.0,188.0,R,ESP,0.3333333333333333
102300,Gouichi Motomura,2005,0.4339622641509434,0.6521739130434783,0.5,0.018867924528301886,0.05660377358490566,0.0,0.5660377358490566,0.2727272727272727,2.0754716981132075,0,1,1.0,3.0,274.0,129.0,173.0,R,JPN,0.0
102300,Gouichi Motomura,2006,0.6223317772856943,0.6931068620484138,0.4738930842607313,0.020742314521116363,0.01698435972629521,0.5116071428571428,0.608202665230315,0.2816149297856615,2.291713547589124,1,4,6.0,5.0,273.0,146.0,173.0,R,JPN,0.25
102306,Michael Kohlmann,2005,0.592428753445317,0.6771281048960733,0.49147097831174913,0.053898550620680094,0.038598169566082835,0.4825980392156863,0.6030606683630986,0.36395808626133513,1.699875475552183,2,4,22.0,16.0,287.0,125.0,188.0,R,GER,0.5
102306,Michael Kohlmann,2007,0.6493506493506493,0.78,0.4444444444444444,0.09090909090909091,0.06493506493506493,0.3333333333333333,0.6623376623376623,0.28378378378378377,2.333951762523191,0,1,7.0,5.0,1494.0,1.0,188.0,R,GER,0.0
102318,Andrei Pavel,2005,0.6435445188755806,0.6942005215046732,0.4593449131185059,0.0870194914904232,0.023629430989453047,0.5366935036888245,0.6098076660114204,0.348158995660266,1.9526533177908385,19,44,327.0,80.0,17.0,1325.0,183.0,R,ROU,0.4318181818181818
102318,Andrei Pavel,2006,0.6410338399228115,0.661904385394546,0.5069226444319761,0.04532425052122698,0.022300774154481076,0.5753769487593018,0.6066281134059462,0.36300797456838574,1.7449798282181777,12,32,115.0,58.0,74.0,524.0,183.0,R,ROU,0.375
102318,Andrei Pavel,2007,0.6517979476282217,0.7123801414634912,0.4594143562764094,0.06660561844240404,0.025656424866492333,0.5413932178932179,0.6251074783013205,0.3792836266761483,1.7043639611608439,12,25,122.0,50.0,72.0,522.0,183.0,R,ROU,0.48
102318,Andrei Pavel,2008,0.6488828145521408,0.6320970695970697,0.4731313131313131,0.05782522327291831,0.012780732860520094,0.3333333333333333,0.5655330640924613,0.24902174902174903,3.140452209745206,0,3,10.0,3.0,75.0,518.0,183.0,R,ROU,0.0
102318,Andrei Pavel,2009,0.624916513746301,0.635036920194291,0.4625238813474108,0.03827369439071567,0.040477400849741274,0.4076388888888889,0.5620616971680802,0.29179561076964067,2.0413705993974403,0,6,20.0,21.0,646.0,40.0,183.0,R,ROU,0.0
102344,Karol Kucera,2005,0.5646876211578845,0.6292023427006836,0.5188963330238051,0.07275831474604244,0.05759275629184206,0.6067384370015949,0.5792411667298787,0.34101058803589557,1.7060855650710187,3,8,48.0,38.0,141.0,292.0,188.0,R,SVK,0.375
102358,Thomas Enqvist,2005,0.5192285537132723,0.7372261927526761,0.4915114338042801,0.10500685003136477,0.05730501065664679,0.6548004555357497,0.6178791968042758,0.3779431715141757,1.721311343374841,7,19,153.0,90.0,67.0,573.0,190.0,R,SWE,0.3684210526315789
102374,Alex Corretja,2005,0.5997895809041319,0.5807703471496575,0.44573095392767526,0.016048811869245307,0.037473139175925554,0.5505050505050505,0.5446135391955825,0.3613782829733077,1.5586859030160198,1,6,8.0,16.0,126.0,355.0,180.0,R,ESP,0.16666666666666666
102381,Werner Eschauer,2006,0.4943820224719101,0.7954545454545454,0.5555555555555556,0.10112359550561797,0.06741573033707865,0.25,0.6741573033707865,0.3333333333333333,2.0224719101123596,0,1,9.0,6.0,148.0,288.0,188.0,R,AUT,0.0
102381,Werner Eschauer,2007,0.5912170757207387,0.6941554742044518,0.4868370649818562,0.07937687633663046,0.031261696905087635,0.5147869674185465,0.6036225534526455,0.3334219861845527,1.8953177675767912,7,20,123.0,55.0,52.0,654.0,188.0,R,AUT,0.35
102381,Werner Eschauer,2008,0.5482596813803629,0.6675629447955254,0.4828170532651059,0.049822700288552,0.04713434890788675,0.4911255411255411,0.5841651114692835,0.31934431029273863,1.878301858049773,1,11,48.0,43.0,64.0,580.0,188.0,R,AUT,0.09090909090909091
102382,Julian Knowle,2005,0.6142857142857143,0.7209302325581395,0.5185185185185185,0.05714285714285714,0.04285714285714286,0.5,0.6428571428571429,0.21666666666666667,2.967032967032967,0,1,4.0,3.0,257.0,148.0,188.0,L,AUT,0.0
102382,Julian Knowle,2012,0.6964285714285714,0.5897435897435898,0.29411764705882354,0.10714285714285714,0.0,0.42857142857142855,0.5,0.2608695652173913,1.9166666666666667,0,1,6.0,0.0,,,188.0,L,AUT,0.0
102401,Scott Draper,2005,0.6036471488710294,0.6851998848781937,0.4394607843137255,0.07993456548329243,0.035542536187839084,0.5267857142857143,0.5932461373374455,0.3058170383538031,1.970563944623646,0,4,36.0,16.0,787.0,16.0,178.0,L,AUS,0.0
102434,Vincent Spadea,2005,0.5655637225119897,0.6862194868011503,0.49316633793233433,0.04192134275097411,0.04778633118374193,0.5506923631923631,0.6027378853151837,0.39290373703139575,1.594141574099364,22,47,147.0,159.0,19.0,1320.0,183.0,R,USA,0.46808510638297873
102434,Vincent Spadea,2006,0.5766965062576506,0.6912834977490027,0.5029246554689156,0.04554262747235951,0.03663392763913087,0.5800824175824176,0.6123393290768576,0.4084267575754352,1.5614647902308254,19,45,150.0,129.0,71.0,570.0,183.0,R,USA,0.4222222222222222
102434,Vincent Spadea,2007,0.6187080468928509,0.6598188745330854,0.5321765758501503,0.041245353073791964,0.026474612235306342,0.5688513550433055,0.6117554105676681,0.3730354634354752,1.7263530759810606,24,52,157.0,108.0,58.0,615.0,183.0,R,USA,0.46153846153846156
102434,Vincent Spadea,2008,0.5807906218603331,0.6905141962219065,0.4993778704868038,0.04222923886223657,0.03536666735399652,0.5612247877207309,0.6101281755225485,0.3519659382795083,1.7802198952430368,12,31,115.0,92.0,70.0,518.0,183.0,R,USA,0.3870967741935484
102434,Vincent Spadea,2009,0.5496890238151306,0.6603574211822884,0.46656300859755684,0.0683920951801116,0.06826687932078858,0.5052500529773257,0.5673959415586524,0.3225879376118638,1.8383787378493202,2,11,51.0,49.0,82.0,1038.0,183.0,R,USA,0.18181818181818182
102434,Vincent Spadea,2010,0.5769230769230769,0.6333333333333333,0.36363636363636365,0.09615384615384616,0.11538461538461539,0.2,0.5192307692307693,0.1951219512195122,2.6610576923076925,0,1,5.0,6.0,361.0,106.0,183.0,R,USA,0.0
102450,Tim Henman,2005,0.6188089075738539,0.7381489353146521,0.5244074558510281,0.05604732033196527,0.04033953871153083,0.6253684433548687,0.6568499983489327,0.38232422967258245,1.7669747594218805,23,41,182.0,134.0,5.0,2380.0,185.0,R,GBR,0.5609756097560976
102450,Tim Henman,2006,0.6154618052672376,0.7154681661512163,0.518548729788879,0.06940506698649505,0.029777959988044472,0.5904785557246541,0.6384708585944131,0.3888706867095781,1.7092285866133266,31,51,242.0,119.0,36.0,875.0,185.0,R,GBR,0.6078431372549019
102450,Tim Henman,2007,0.6248075004874171,0.6961471028944626,0.5194032679198946,0.07448245734772226,0.04377873164686613,0.6593348950885716,0.6294535321986441,0.3449793930307175,1.9704512451475806,4,16,121.0,68.0,37.0,820.0,185.0,R,GBR,0.25
102456,Felix Mantilla,2005,0.5897416097120847,0.6833073144771497,0.4831005913360414,0.0327739190086642,0.03747343209023317,0.5448042295067947,0.6002622691779516,0.40582790461597934,1.5951671965846583,14,29,78.0,89.0,75.0,537.0,180.0,R,ESP,0.4827586206896552
102456,Felix Mantilla,2007,0.6981282224368897,0.5958107032201203,0.5669191919191919,0.011442924314195599,0.011363636363636364,0.5577651515151515,0.5867515653914642,0.3759900848799516,1.661391557040463,1,4,3.0,3.0,421.0,72.0,180.0,R,ESP,0.25
102494,Tomas Behrend,2005,0.6069886933315681,0.6638121844462036,0.4475932154532211,0.05224160504616503,0.042295144247732744,0.5597146240003383,0.578447228403857,0.33345236328238614,1.8884257865845921,7,21,88.0,70.0,74.0,515.0,193.0,R,GER,0.3333333333333333
102494,Tomas Behrend,2006,0.5721442813035665,0.66082649043992,0.3842858896441978,0.05218851185771515,0.059627240016714565,0.456237065200881,0.5460804429861589,0.35442430062056507,1.624664905358008,4,16,57.0,65.0,88.0,462.0,193.0,R,GER,0.25
102497,Mashiska Washington,2005,0.7088607594936709,0.5535714285714286,0.782608695652174,0.0,0.0,0.875,0.620253164556962,0.234375,2.6464135021097044,0,1,0.0,0.0,864.0,11.0,180.0,R,USA,0.0
102512,Joseph Sirianni,2006,0.6229508196721312,0.5526315789473685,0.43478260869565216,0.0,0.08196721311475409,0.2,0.5081967213114754,0.410958904109589,1.2366120218579235,0,1,0.0,5.0,541.0,43.0,175.0,R,AUS,0.0
102512,Joseph Sirianni,2008,0.5406953391141063,0.7272769796384038,0.503341220974523,0.05904396966293423,0.038812681718862714,0.6572562358276643,0.6233745812738146,0.3247677191226606,2.0992058846374624,6,14,68.0,41.0,143.0,315.0,175.0,R,AUS,0.42857142857142855
102512,Joseph Sirianni,2009,0.5207166853303471,0.704135737009544,0.4308176100628931,0.06103023516237402,0.013157894736842105,0.5857142857142856,0.5769876819708846,0.3358351964228681,1.7321520602158198,0,2,11.0,2.0,254.0,282.0,175.0,R,AUS,0.0
102538,Tuomas Ketola,2005,0.6129032258064516,0.8421052631578947,0.4722222222222222,0.22580645161290322,0.053763440860215055,0.5,0.6989247311827957,0.21978021978021978,3.1801075268817205,0,1,21.0,5.0,225.0,174.0,185.0,R,FIN,0.0
102539,Bohdan Ulihrach,2005,0.6549025124117068,0.5978089083171222,0.45973693871010685,0.023041083546086513,0.04299637800719583,0.5707223060164236,0.5560947870535043,0.2829524561768916,2.4763545601517674,1,9,16.0,29.0,86.0,468.0,188.0,R,CZE,0.1111111111111111
102539,Bohdan Ulihrach,2006,0.5588235294117647,0.5263157894736842,0.4,0.029411764705882353,0.029411764705882353,0.45454545454545453,0.47058823529411764,0.4473684210526316,1.0519031141868511,0,1,2.0,2.0,362.0,92.0,188.0,R,CZE,0.0
102539,Bohdan Ulihrach,2007,0.602157102157102,0.7209434498437056,0.5050505050505051,0.0968152218152218,0.065984940984941,0.5942760942760943,0.6353785103785103,0.32653011529690407,2.103443442904227,1,3,38.0,26.0,145.0,291.0,188.0,R,CZE,0.3333333333333333
102548,Juan Antonio Marin,2005,0.49389254606323507,0.5837558030205089,0.4982248909179056,0.03221970863843873,0.02511243029528317,0.4705537518037518,0.5369683236727145,0.4193263334512541,1.3744642857434668,3,8,16.0,11.0,166.0,248.0,175.0,R,CRC,0.375
